frame,timestamp_sec,speed_px/s,distance_px/s
25952,865.9304,21.192,0.707
25953,865.9638,33.508,1.118
25954,865.9971,57.061,1.904
25955,866.0305,64.016,2.136
25956,866.0639,43.689,1.458
25957,866.0972,30.892,1.031
25958,866.1306,29.970,1.000
25959,866.1640,27.015,0.901
25960,866.1973,38.205,1.275
25961,866.2307,27.015,0.901
25962,866.2641,16.754,0.559
25963,866.2974,0.000,0.000
25964,866.3308,16.754,0.559
25965,866.3642,14.985,0.500
25966,866.3975,10.596,0.354
25967,866.4309,7.493,0.250
25968,866.4643,21.192,0.707
25969,866.4976,77.140,2.574
25970,866.5310,57.061,1.904
25971,866.5644,70.684,2.358
25972,866.5977,104.089,3.473
25973,866.6311,90.532,3.021
25974,866.6645,67.015,2.236
25975,866.6978,43.689,1.458
25976,866.7312,30.892,1.031
25977,866.7646,67.015,2.236
25978,866.7979,50.261,1.677
25979,866.8313,23.693,0.791
25980,866.8647,7.493,0.250
25981,866.8980,7.493,0.250
25982,866.9314,7.493,0.250
25983,866.9648,54.029,1.803
25984,866.9981,40.348,1.346
25985,867.0315,22.478,0.750
25986,867.0649,52.980,1.768
25987,867.0982,42.384,1.414
25988,867.1316,52.980,1.768
25989,867.1650,87.377,2.915
25990,867.1983,7.493,0.250
25991,867.2317,40.348,1.346
25992,867.2651,40.348,1.346
25993,867.2984,14.985,0.500
25994,867.3318,33.508,1.118
25995,867.3652,31.788,1.061
25996,867.3985,7.493,0.250
25997,867.4319,21.192,0.707
25998,867.4653,7.493,0.250
25999,867.4986,22.478,0.750
26000,867.5320,7.493,0.250
26001,867.5654,52.980,1.768
26002,867.5987,42.384,1.414
26003,867.6321,60.407,2.016
26004,867.6655,70.684,2.358
26005,867.6988,97.690,3.260
26006,867.7322,127.373,4.250
26007,867.7656,40.348,1.346
26008,867.7989,33.508,1.118
26009,867.8323,52.980,1.768
26010,867.8657,33.508,1.118
26011,867.8990,0.000,0.000
26012,867.9324,0.000,0.000
26013,867.9658,16.754,0.559
26014,867.9991,16.754,0.559
26015,868.0325,0.000,0.000
26016,868.0659,27.015,0.901
26017,868.0992,37.463,1.250
26018,868.1326,52.980,1.768
26019,868.1660,27.015,0.901
26020,868.1993,33.508,1.118
26021,868.2327,59.940,2.000
26022,868.2661,97.690,3.260
26023,868.2994,10.596,0.354
26024,868.3328,14.985,0.500
26025,868.3662,29.970,1.000
26026,868.3995,38.205,1.275
26027,868.4329,37.463,1.250
26028,868.4663,27.015,0.901
26029,868.4996,14.985,0.500
26030,868.5330,29.970,1.000
26031,868.5664,7.493,0.250
26032,868.5997,16.754,0.559
26033,868.6331,7.493,0.250
26034,868.6665,22.478,0.750
26035,868.6998,63.576,2.121
26036,868.7332,54.029,1.803
26037,868.7666,81.044,2.704
26038,868.7999,77.140,2.574
26039,868.8333,97.690,3.260
26040,868.8667,67.015,2.236
26041,868.9000,50.261,1.677
26042,868.9334,71.080,2.372
26043,868.9668,37.463,1.250
26044,869.0001,40.348,1.346
26045,869.0335,21.192,0.707
26046,869.0669,16.754,0.559
26047,869.1002,0.000,0.000
26048,869.1336,0.000,0.000
26049,869.1670,0.000,0.000
26050,869.2003,50.261,1.677
26051,869.2337,42.384,1.414
26052,869.2671,21.192,0.707
26053,869.3004,33.508,1.118
26054,869.3338,40.348,1.346
26055,869.3672,108.059,3.606
26056,869.4005,10.596,0.354
26057,869.4339,44.955,1.500
26058,869.4673,37.463,1.250
26059,869.5006,23.693,0.791
26060,869.5340,10.596,0.354
26061,869.5674,30.892,1.031
26062,869.6007,10.596,0.354
26063,869.6341,16.754,0.559
26064,869.6675,10.596,0.354
26065,869.7008,23.693,0.791
26066,869.7342,10.596,0.354
26067,869.7676,0.000,0.000
26068,869.8009,79.647,2.658
26069,869.8343,67.015,2.236
26070,869.8677,37.463,1.250
26071,869.9010,120.813,4.031
26072,869.9344,114.368,3.816
26073,869.9678,60.407,2.016
26074,870.0011,27.015,0.901
26075,870.0345,33.508,1.118
26076,870.0679,78.224,2.610
26077,870.1012,69.078,2.305
26078,870.1346,30.892,1.031
26079,870.1680,14.985,0.500
26080,870.2013,14.985,0.500
26081,870.2347,0.000,0.000
26082,870.2681,7.493,0.250
26083,870.3014,37.463,1.250
26084,870.3348,40.348,1.346
26085,870.3682,33.508,1.118
26086,870.4015,76.409,2.550
26087,870.4349,37.463,1.250
26088,870.4683,47.976,1.601
26089,870.5016,54.029,1.803
26090,870.5350,52.980,1.768
26091,870.5684,29.970,1.000
26092,870.6017,22.478,0.750
26093,870.6351,30.892,1.031
26094,870.6685,23.693,0.791
26095,870.7018,14.985,0.500
26096,870.7352,0.000,0.000
26097,870.7686,14.985,0.500
26098,870.8019,7.493,0.250
26099,870.8353,30.892,1.031
26100,870.8687,16.754,0.559
26101,870.9020,74.172,2.475
26102,870.9354,64.453,2.151
26103,870.9688,73.793,2.462
26104,871.0021,104.089,3.473
26105,871.0355,58.518,1.953
26106,871.0689,60.407,2.016
26107,871.1022,22.478,0.750
26108,871.1356,29.970,1.000
26109,871.1690,73.793,2.462
26110,871.2023,16.754,0.559
26111,871.2357,33.508,1.118
26112,871.2691,31.788,1.061
26113,871.3024,10.596,0.354
26114,871.3358,0.000,0.000
26115,871.3692,23.693,0.791
26116,871.4025,14.985,0.500
26117,871.4359,14.985,0.500
26118,871.4693,37.463,1.250
26119,871.5026,69.078,2.305
26120,871.5360,67.015,2.236
26121,871.5694,60.407,2.016
26122,871.6027,27.015,0.901
26123,871.6361,10.596,0.354
26124,871.6695,37.463,1.250
26125,871.7028,30.892,1.031
26126,871.7362,38.205,1.275
26127,871.7696,27.015,0.901
26128,871.8029,21.192,0.707
26129,871.8363,7.493,0.250
26130,871.8697,16.754,0.559
26131,871.9030,7.493,0.250
26132,871.9364,16.754,0.559
26133,871.9698,10.596,0.354
26134,872.0031,91.458,3.052
26135,872.0365,43.689,1.458
26136,872.0699,85.428,2.850
26137,872.1032,95.951,3.202
26138,872.1366,47.387,1.581
26139,872.1700,60.407,2.016
26140,872.2033,54.546,1.820
26141,872.2367,37.463,1.250
26142,872.2701,57.061,1.904
26143,872.3034,57.061,1.904
26144,872.3368,23.693,0.791
26145,872.3702,21.192,0.707
26146,872.4035,0.000,0.000
26147,872.4369,16.754,0.559
26148,872.4703,0.000,0.000
26149,872.5036,14.985,0.500
26150,872.5370,16.754,0.559
26151,872.5704,83.769,2.795
26152,872.6037,31.788,1.061
26153,872.6371,94.774,3.162
26154,872.6705,47.976,1.601
26155,872.7038,23.693,0.791
26156,872.7372,0.000,0.000
26157,872.7706,52.980,1.768
26158,872.8039,37.463,1.250
26159,872.8373,0.000,0.000
26160,872.8707,38.205,1.275
26161,872.9040,27.015,0.901
26162,872.9374,14.985,0.500
26163,872.9708,0.000,0.000
26164,873.0041,23.693,0.791
26165,873.0375,7.493,0.250
26166,873.0709,54.546,1.820
26167,873.1042,27.015,0.901
26168,873.1376,74.925,2.500
26169,873.1710,79.647,2.658
26170,873.2043,83.769,2.795
26171,873.2377,101.909,3.400
26172,873.2711,63.576,2.121
26173,873.3044,33.508,1.118
26174,873.3378,23.693,0.791
26175,873.3712,60.407,2.016
26176,873.4045,87.377,2.915
26177,873.4379,21.192,0.707
26178,873.4713,7.493,0.250
26179,873.5046,10.596,0.354
26180,873.5380,7.493,0.250
26181,873.5714,7.493,0.250
26182,873.6047,10.596,0.354
26183,873.6381,14.985,0.500
26184,873.6715,31.788,1.061
26185,873.7048,70.684,2.358
26186,873.7382,27.015,0.901
26187,873.7716,61.785,2.062
26188,873.8049,90.222,3.010
26189,873.8383,37.463,1.250
26190,873.8717,37.463,1.250
26191,873.9050,37.463,1.250
26192,873.9384,38.205,1.275
26193,873.9718,27.015,0.901
26194,874.0051,21.192,0.707
26195,874.0385,0.000,0.000
26196,874.0719,7.493,0.250
26197,874.1052,7.493,0.250
26198,874.1386,16.754,0.559
26199,874.1720,33.508,1.118
26200,874.2053,42.384,1.414
26201,874.2387,57.061,1.904
26202,874.2721,64.016,2.136
26203,874.3054,105.960,3.536
26204,874.3388,97.690,3.260
26205,874.3722,69.078,2.305
26206,874.4055,47.387,1.581
26207,874.4389,33.508,1.118
26208,874.4723,37.463,1.250
26209,874.5056,79.647,2.658
26210,874.5390,10.596,0.354
26211,874.5724,16.754,0.559
26212,874.6057,21.192,0.707
26213,874.6391,16.754,0.559
26214,874.6725,7.493,0.250
26215,874.7058,0.000,0.000
26216,874.7392,21.192,0.707
26217,874.7726,23.693,0.791
26218,874.8059,27.015,0.901
26219,874.8393,74.925,2.500
26220,874.8727,69.078,2.305
26221,874.9060,47.976,1.601
26222,874.9394,30.892,1.031
26223,874.9728,23.693,0.791
26224,875.0061,61.785,2.062
26225,875.0395,7.493,0.250
26226,875.0729,29.970,1.000
26227,875.1062,42.384,1.414
26228,875.1396,7.493,0.250
26229,875.1730,10.596,0.354
26230,875.2063,21.192,0.707
26231,875.2397,23.693,0.791
26232,875.2731,10.596,0.354
26233,875.3064,27.015,0.901
26234,875.3398,47.976,1.601
26235,875.3732,69.078,2.305
26236,875.4065,85.428,2.850
26237,875.4399,74.925,2.500
26238,875.4733,58.518,1.953
26239,875.5066,60.407,2.016
26240,875.5400,37.463,1.250
26241,875.5734,57.061,1.904
26242,875.6067,27.015,0.901
26243,875.6401,52.980,1.768
26244,875.6735,27.015,0.901
26245,875.7068,7.493,0.250
26246,875.7402,16.754,0.559
26247,875.7736,0.000,0.000
26248,875.8069,23.693,0.791
26249,875.8403,27.015,0.901
26250,875.8737,16.754,0.559
26251,875.9070,57.061,1.904
26252,875.9404,52.980,1.768
26253,875.9738,94.774,3.162
26254,876.0071,42.384,1.414
26255,876.0405,23.693,0.791
26256,876.0739,10.596,0.354
26257,876.1072,37.463,1.250
26258,876.1406,60.407,2.016
26259,876.1740,10.596,0.354
26260,876.2073,30.892,1.031
26261,876.2407,0.000,0.000
26262,876.2741,16.754,0.559
26263,876.3074,7.493,0.250
26264,876.3408,0.000,0.000
26265,876.3742,14.985,0.500
26266,876.4075,23.693,0.791
26267,876.4409,54.029,1.803
26268,876.4743,47.976,1.601
26269,876.5076,79.647,2.658
26270,876.5410,85.428,2.850
26271,876.5744,95.951,3.202
26272,876.6077,79.647,2.658
26273,876.6411,52.980,1.768
26274,876.6745,42.384,1.414
26275,876.7078,73.793,2.462
26276,876.7412,67.015,2.236
26277,876.7746,16.754,0.559
26278,876.8079,21.192,0.707
26279,876.8413,27.015,0.901
26280,876.8747,7.493,0.250
26281,876.9080,0.000,0.000
26282,876.9414,0.000,0.000
26283,876.9747,16.754,0.559
26284,877.0081,77.140,2.574
26285,877.0415,31.788,1.061
26286,877.0748,16.754,0.559
26287,877.1082,64.453,2.151
26288,877.1416,93.881,3.132
26289,877.1749,31.788,1.061
26290,877.2083,29.970,1.000
26291,877.2417,16.754,0.559
26292,877.2750,52.980,1.768
26293,877.3084,27.015,0.901
26294,877.3418,31.788,1.061
26295,877.3751,7.493,0.250
26296,877.4085,7.493,0.250
26297,877.4419,7.493,0.250
26298,877.4752,31.788,1.061
26299,877.5086,16.754,0.559
26300,877.5420,63.576,2.121
26301,877.5753,54.029,1.803
26302,877.6087,69.078,2.305
26303,877.6421,90.222,3.010
26304,877.6754,108.059,3.606
26305,877.7088,58.518,1.953
26306,877.7422,16.754,0.559
26307,877.7755,23.693,0.791
26308,877.8089,85.428,2.850
26309,877.8423,30.892,1.031
26310,877.8756,21.192,0.707
26311,877.9090,21.192,0.707
26312,877.9424,0.000,0.000
26313,877.9757,10.596,0.354
26314,878.0091,14.985,0.500
26315,878.0425,37.463,1.250
26316,878.0758,31.788,1.061
26317,878.1092,54.546,1.820
26318,878.1426,70.684,2.358
26319,878.1759,29.970,1.000
26320,878.2093,87.698,2.926
26321,878.2427,52.980,1.768
26322,878.2760,0.000,0.000
26323,878.3094,57.061,1.904
26324,878.3428,52.980,1.768
26325,878.3761,37.463,1.250
26326,878.4095,54.029,1.803
26327,878.4429,30.892,1.031
26328,878.4762,7.493,0.250
26329,878.5096,16.754,0.559
26330,878.5430,7.493,0.250
26331,878.5763,10.596,0.354
26332,878.6097,23.693,0.791
26333,878.6431,29.970,1.000
26334,878.6764,52.980,1.768
26335,878.7098,58.518,1.953
26336,878.7432,70.684,2.358
26337,878.7765,111.384,3.717
26338,878.8099,58.518,1.953
26339,878.8433,43.689,1.458
26340,878.8766,30.892,1.031
26341,878.9100,16.754,0.559
26342,878.9434,52.980,1.768
26343,878.9767,60.407,2.016
26344,879.0101,164.324,5.483
26345,879.0435,42.384,1.414
26346,879.0768,21.192,0.707
26347,879.1102,27.015,0.901
26348,879.1436,22.478,0.750
26349,879.1769,38.205,1.275
26350,879.2103,64.453,2.151
26351,879.2437,29.970,1.000
26352,879.2770,16.754,0.559
26353,879.3104,74.925,2.500
26354,879.3438,38.205,1.275
26355,879.3771,22.478,0.750
26356,879.4105,37.463,1.250
26357,879.4439,47.387,1.581
26358,879.4772,57.061,1.904
26359,879.5106,31.788,1.061
26360,879.5440,16.754,0.559
26361,879.5773,16.754,0.559
26362,879.6107,14.985,0.500
26363,879.6441,100.523,3.354
26364,879.6774,84.768,2.828
26365,879.7108,52.980,1.768
26366,879.7442,21.192,0.707
26367,879.7775,57.061,1.904
26368,879.8109,149.850,5.000
26369,879.8443,54.029,1.803
26370,879.8776,60.407,2.016
26371,879.9110,81.044,2.704
26372,879.9444,50.261,1.677
26373,879.9777,50.261,1.677
26374,880.0111,37.463,1.250
26375,880.0445,7.493,0.250
26376,880.0778,69.078,2.305
26377,880.1112,22.478,0.750
26378,880.1446,14.985,0.500
26379,880.1779,7.493,0.250
26380,880.2113,0.000,0.000
26381,880.2447,10.596,0.354
26382,880.2780,22.478,0.750
26383,880.3114,16.754,0.559
26384,880.3448,47.976,1.601
26385,880.3781,47.976,1.601
26386,880.4115,64.453,2.151
26387,880.4449,84.768,2.828
26388,880.4782,85.428,2.850
26389,880.5116,58.518,1.953
26390,880.5450,78.224,2.610
26391,880.5783,101.909,3.400
26392,880.6117,47.976,1.601
26393,880.6451,47.976,1.601
26394,880.6784,27.015,0.901
26395,880.7118,14.985,0.500
26396,880.7452,14.985,0.500
26397,880.7785,14.985,0.500
26398,880.8119,27.015,0.901
26399,880.8453,0.000,0.000
26400,880.8786,14.985,0.500
26401,880.9120,0.000,0.000
26402,880.9454,0.000,0.000
26403,880.9787,10.596,0.354
26404,881.0121,7.493,0.250
26405,881.0455,47.387,1.581
26406,881.0788,7.493,0.250
26407,881.1122,16.754,0.559
26408,881.1456,31.788,1.061
26409,881.1789,7.493,0.250
26410,881.2123,16.754,0.559
26411,881.2457,21.192,0.707
26412,881.2790,33.508,1.118
26413,881.3124,47.976,1.601
26414,881.3458,64.453,2.151
26415,881.3791,54.029,1.803
26416,881.4125,85.428,2.850
26417,881.4459,42.384,1.414
26418,881.4792,58.518,1.953
26419,881.5126,16.754,0.559
26420,881.5460,133.401,4.451
26421,881.5793,100.802,3.363
26422,881.6127,47.976,1.601
26423,881.6461,16.754,0.559
26424,881.6794,58.518,1.953
26425,881.7128,33.508,1.118
26426,881.7462,14.985,0.500
26427,881.7795,23.693,0.791
26428,881.8129,7.493,0.250
26429,881.8463,0.000,0.000
26430,881.8796,7.493,0.250
26431,881.9130,0.000,0.000
26432,881.9464,7.493,0.250
26433,881.9797,7.493,0.250
26434,882.0131,10.596,0.354
26435,882.0465,7.493,0.250
26436,882.0798,29.970,1.000
26437,882.1132,7.493,0.250
26438,882.1466,7.493,0.250
26439,882.1799,14.985,0.500
26440,882.2133,7.493,0.250
26441,882.2467,10.596,0.354
26442,882.2800,14.985,0.500
26443,882.3134,27.015,0.901
26444,882.3468,100.802,3.363
26445,882.3801,81.044,2.704
26446,882.4135,83.769,2.795
26447,882.4469,52.980,1.768
26448,882.4802,47.976,1.601
26449,882.5136,47.976,1.601
26450,882.5470,42.384,1.414
26451,882.5803,74.172,2.475
26452,882.6137,58.518,1.953
26453,882.6471,106.489,3.553
26454,882.6804,10.596,0.354
26455,882.7138,40.348,1.346
26456,882.7472,16.754,0.559
26457,882.7805,54.029,1.803
26458,882.8139,33.508,1.118
26459,882.8473,10.596,0.354
26460,882.8806,21.192,0.707
26461,882.9140,21.192,0.707
26462,882.9474,14.985,0.500
26463,882.9807,10.596,0.354
26464,883.0141,0.000,0.000
26465,883.0475,7.493,0.250
26466,883.0808,16.754,0.559
26467,883.1142,14.985,0.500
26468,883.1476,14.985,0.500
26469,883.1809,7.493,0.250
26470,883.2143,16.754,0.559
26471,883.2477,0.000,0.000
26472,883.2810,0.000,0.000
26473,883.3144,7.493,0.250
26474,883.3478,37.463,1.250
26475,883.3811,40.348,1.346
26476,883.4145,47.976,1.601
26477,883.4479,70.684,2.358
26478,883.4812,69.078,2.305
26479,883.5146,47.976,1.601
26480,883.5480,58.518,1.953
26481,883.5813,47.976,1.601
26482,883.6147,100.523,3.354
26483,883.6481,37.463,1.250
26484,883.6814,77.140,2.574
26485,883.7148,154.462,5.154
26486,883.7482,43.689,1.458
26487,883.7815,16.754,0.559
26488,883.8149,33.508,1.118
26489,883.8483,33.508,1.118
26490,883.8816,16.754,0.559
26491,883.9150,42.384,1.414
26492,883.9484,16.754,0.559
26493,883.9817,31.788,1.061
26494,884.0151,14.985,0.500
26495,884.0485,0.000,0.000
26496,884.0818,0.000,0.000
26497,884.1152,0.000,0.000
26498,884.1486,37.463,1.250
26499,884.1819,37.463,1.250
26500,884.2153,23.693,0.791
26501,884.2487,23.693,0.791
26502,884.2820,23.693,0.791
26503,884.3154,10.596,0.354
26504,884.3488,14.985,0.500
26505,884.3821,0.000,0.000
26506,884.4155,7.493,0.250
26507,884.4489,22.478,0.750
26508,884.4822,37.463,1.250
26509,884.5156,47.976,1.601
26510,884.5490,58.518,1.953
26511,884.5823,95.364,3.182
26512,884.6157,101.909,3.400
26513,884.6491,54.029,1.803
26514,884.6824,50.261,1.677
26515,884.7158,42.384,1.414
26516,884.7492,37.463,1.250
26517,884.7825,54.546,1.820
26518,884.8159,132.556,4.423
26519,884.8493,64.453,2.151
26520,884.8826,42.384,1.414
26521,884.9160,43.689,1.458
26522,884.9494,31.788,1.061
26523,884.9827,14.985,0.500
26524,885.0161,23.693,0.791
26525,885.0495,23.693,0.791
26526,885.0828,10.596,0.354
26527,885.1162,0.000,0.000
26528,885.1496,7.493,0.250
26529,885.1829,7.493,0.250
26530,885.2163,29.970,1.000
26531,885.2497,23.693,0.791
26532,885.2830,14.985,0.500
26533,885.3164,33.508,1.118
26534,885.3498,21.192,0.707
26535,885.3831,10.596,0.354
26536,885.4165,7.493,0.250
26537,885.4499,10.596,0.354
26538,885.4832,14.985,0.500
26539,885.5166,31.788,1.061
26540,885.5500,67.015,2.236
26541,885.5833,63.576,2.121
26542,885.6167,84.768,2.828
26543,885.6501,100.802,3.363
26544,885.6834,64.453,2.151
26545,885.7168,33.508,1.118
26546,885.7502,10.596,0.354
26547,885.7835,50.261,1.677
26548,885.8169,69.078,2.305
26549,885.8503,70.684,2.358
26550,885.8836,27.015,0.901
26551,885.9170,90.222,3.010
26552,885.9504,27.015,0.901
26553,885.9837,50.261,1.677
26554,886.0171,87.377,2.915
26555,886.0505,30.892,1.031
26556,886.0838,60.407,2.016
26557,886.1172,27.015,0.901
26558,886.1506,37.463,1.250
26559,886.1839,67.015,2.236
26560,886.2173,21.192,0.707
26561,886.2507,0.000,0.000
26562,886.2840,30.892,1.031
26563,886.3174,21.192,0.707
26564,886.3508,23.693,0.791
26565,886.3841,22.478,0.750
26566,886.4175,7.493,0.250
26567,886.4509,0.000,0.000
26568,886.4842,7.493,0.250
26569,886.5176,10.596,0.354
26570,886.5510,0.000,0.000
26571,886.5843,22.478,0.750
26572,886.6177,7.493,0.250
26573,886.6511,47.387,1.581
26574,886.6844,42.384,1.414
26575,886.7178,43.689,1.458
26576,886.7512,69.078,2.305
26577,886.7845,95.951,3.202
26578,886.8179,112.388,3.750
26579,886.8513,64.453,2.151
26580,886.8846,54.029,1.803
26581,886.9180,43.689,1.458
26582,886.9514,14.985,0.500
26583,886.9847,74.925,2.500
26584,887.0181,122.886,4.100
26585,887.0515,30.892,1.031
26586,887.0848,30.892,1.031
26587,887.1182,50.261,1.677
26588,887.1516,10.596,0.354
26589,887.1849,16.754,0.559
26590,887.2183,50.261,1.677
26591,887.2517,16.754,0.559
26592,887.2850,30.892,1.031
26593,887.3184,16.754,0.559
26594,887.3518,30.892,1.031
26595,887.3851,69.078,2.305
26596,887.4185,22.478,0.750
26597,887.4519,7.493,0.250
26598,887.4852,60.407,2.016
26599,887.5186,16.754,0.559
26600,887.5520,16.754,0.559
26601,887.5853,42.384,1.414
26602,887.6187,37.463,1.250
26603,887.6521,0.000,0.000
26604,887.6854,16.754,0.559
26605,887.7188,16.754,0.559
26606,887.7522,7.493,0.250
26607,887.7855,54.546,1.820
26608,887.8189,47.976,1.601
26609,887.8523,69.078,2.305
26610,887.8856,27.015,0.901
26611,887.9190,90.222,3.010
26612,887.9524,47.976,1.601
26613,887.9857,16.754,0.559
26614,888.0191,69.078,2.305
26615,888.0525,84.768,2.828
26616,888.0858,70.684,2.358
26617,888.1192,69.078,2.305
26618,888.1526,42.384,1.414
26619,888.1859,27.015,0.901
26620,888.2193,31.788,1.061
26621,888.2527,27.015,0.901
26622,888.2860,10.596,0.354
26623,888.3194,16.754,0.559
26624,888.3528,14.985,0.500
26625,888.3861,16.754,0.559
26626,888.4195,7.493,0.250
26627,888.4529,16.754,0.559
26628,888.4862,40.348,1.346
26629,888.5196,22.478,0.750
26630,888.5530,14.985,0.500
26631,888.5863,30.892,1.031
26632,888.6197,38.205,1.275
26633,888.6531,27.015,0.901
26634,888.6864,31.788,1.061
26635,888.7198,37.463,1.250
26636,888.7532,37.463,1.250
26637,888.7865,22.478,0.750
26638,888.8199,33.508,1.118
26639,888.8533,27.015,0.901
26640,888.8866,16.754,0.559
26641,888.9200,64.453,2.151
26642,888.9534,63.576,2.121
26643,888.9867,84.768,2.828
26644,889.0201,47.976,1.601
26645,889.0535,33.508,1.118
26646,889.0868,23.693,0.791
26647,889.1202,64.453,2.151
26648,889.1536,58.518,1.953
26649,889.1869,70.684,2.358
26650,889.2203,42.384,1.414
26651,889.2537,37.463,1.250
26652,889.2870,69.078,2.305
26653,889.3204,52.980,1.768
26654,889.3538,23.693,0.791
26655,889.3871,0.000,0.000
26656,889.4205,0.000,0.000
26657,889.4539,7.493,0.250
26658,889.4872,16.754,0.559
26659,889.5206,10.596,0.354
26660,889.5540,16.754,0.559
26661,889.5873,16.754,0.559
26662,889.6207,7.493,0.250
26663,889.6541,43.689,1.458
26664,889.6874,30.892,1.031
26665,889.7208,14.985,0.500
26666,889.7542,30.892,1.031
26667,889.7875,30.892,1.031
26668,889.8209,37.463,1.250
26669,889.8543,37.463,1.250
26670,889.8876,58.518,1.953
26671,889.9210,121.969,4.070
26672,889.9544,74.172,2.475
26673,889.9877,33.508,1.118
26674,890.0211,31.788,1.061
26675,890.0545,42.384,1.414
26676,890.0878,14.985,0.500
26677,890.1212,0.000,0.000
26678,890.1546,10.596,0.354
26679,890.1879,10.596,0.354
26680,890.2213,37.463,1.250
26681,890.2547,47.976,1.601
26682,890.2880,87.377,2.915
26683,890.3214,42.384,1.414
26684,890.3548,69.078,2.305
26685,890.3881,37.463,1.250
26686,890.4215,30.892,1.031
26687,890.4549,40.348,1.346
26688,890.4882,16.754,0.559
26689,890.5216,10.596,0.354
26690,890.5550,16.754,0.559
26691,890.5883,16.754,0.559
26692,890.6217,0.000,0.000
26693,890.6551,29.970,1.000
26694,890.6884,14.985,0.500
26695,890.7218,40.348,1.346
26696,890.7552,21.192,0.707
26697,890.7885,22.478,0.750
26698,890.8219,29.970,1.000
26699,890.8553,23.693,0.791
26700,890.8886,29.970,1.000
26701,890.9220,58.518,1.953
26702,890.9554,81.044,2.704
26703,890.9887,33.508,1.118
26704,891.0221,37.463,1.250
26705,891.0555,47.976,1.601
26706,891.0888,121.969,4.070
26707,891.1222,31.788,1.061
26708,891.1556,54.029,1.803
26709,891.1889,7.493,0.250
26710,891.2223,7.493,0.250
26711,891.2557,0.000,0.000
26712,891.2890,16.754,0.559
26713,891.3224,43.689,1.458
26714,891.3558,21.192,0.707
26715,891.3891,43.689,1.458
26716,891.4225,57.061,1.904
26717,891.4559,143.927,4.802
26718,891.4892,31.788,1.061
26719,891.5226,16.754,0.559
26720,891.5560,37.463,1.250
26721,891.5893,27.015,0.901
26722,891.6227,7.493,0.250
26723,891.6561,10.596,0.354
26724,891.6894,10.596,0.354
26725,891.7228,0.000,0.000
26726,891.7562,23.693,0.791
26727,891.7895,16.754,0.559
26728,891.8229,21.192,0.707
26729,891.8563,29.970,1.000
26730,891.8896,10.596,0.354
26731,891.9230,22.478,0.750
26732,891.9564,37.463,1.250
26733,891.9897,38.205,1.275
26734,892.0231,52.980,1.768
26735,892.0565,33.508,1.118
26736,892.0898,54.029,1.803
26737,892.1232,64.453,2.151
26738,892.1566,112.388,3.750
26739,892.1899,58.518,1.953
26740,892.2233,42.384,1.414
26741,892.2567,33.508,1.118
26742,892.2900,33.508,1.118
26743,892.3234,7.493,0.250
26744,892.3568,7.493,0.250
26745,892.3901,0.000,0.000
26746,892.4235,37.463,1.250
26747,892.4569,47.976,1.601
26748,892.4902,63.576,2.121
26749,892.5236,37.463,1.250
26750,892.5570,106.489,3.553
26751,892.5903,37.463,1.250
26752,892.6237,27.015,0.901
26753,892.6571,47.976,1.601
26754,892.6904,23.693,0.791
26755,892.7238,10.596,0.354
26756,892.7572,0.000,0.000
26757,892.7905,10.596,0.354
26758,892.8239,22.478,0.750
26759,892.8573,30.892,1.031
26760,892.8906,30.892,1.031
26761,892.9240,29.970,1.000
26762,892.9574,16.754,0.559
26763,892.9907,40.348,1.346
26764,893.0241,29.970,1.000
26765,893.0575,16.754,0.559
26766,893.0908,71.080,2.372
26767,893.1242,54.029,1.803
26768,893.1576,16.754,0.559
26769,893.1909,37.463,1.250
26770,893.2243,47.976,1.601
26771,893.2577,85.428,2.850
26772,893.2910,58.518,1.953
26773,893.3244,37.463,1.250
26774,893.3578,27.015,0.901
26775,893.3911,31.788,1.061
26776,893.4245,21.192,0.707
26777,893.4579,0.000,0.000
26778,893.4912,0.000,0.000
26779,893.5246,10.596,0.354
26780,893.5580,79.647,2.658
26781,893.5913,23.693,0.791
26782,893.6247,105.960,3.536
26783,893.6581,69.078,2.305
26784,893.6914,52.980,1.768
26785,893.7248,21.192,0.707
26786,893.7582,54.029,1.803
26787,893.7915,16.754,0.559
26788,893.8249,7.493,0.250
26789,893.8583,7.493,0.250
26790,893.8916,22.478,0.750
26791,893.9250,16.754,0.559
26792,893.9584,10.596,0.354
26793,893.9917,42.384,1.414
26794,894.0251,33.508,1.118
26795,894.0585,16.754,0.559
26796,894.0918,52.980,1.768
26797,894.1252,27.015,0.901
26798,894.1586,40.348,1.346
26799,894.1919,40.348,1.346
26800,894.2253,31.788,1.061
26801,894.2587,33.508,1.118
26802,894.2920,29.970,1.000
26803,894.3254,33.508,1.118
26804,894.3588,42.384,1.414
26805,894.3921,29.970,1.000
26806,894.4255,58.518,1.953
26807,894.4589,7.493,0.250
26808,894.4922,33.508,1.118
26809,894.5256,23.693,0.791
26810,894.5590,10.596,0.354
26811,894.5923,10.596,0.354
26812,894.6257,0.000,0.000
26813,894.6591,60.407,2.016
26814,894.6924,63.576,2.121
26815,894.7258,54.029,1.803
26816,894.7592,74.925,2.500
26817,894.7925,95.364,3.182
26818,894.8259,38.205,1.275
26819,894.8593,42.384,1.414
26820,894.8926,23.693,0.791
26821,894.9260,16.754,0.559
26822,894.9594,14.985,0.500
26823,894.9927,14.985,0.500
26824,895.0261,14.985,0.500
