frame,timestamp,position_x_px,position_y_px,orientation,num_markers
31097,1037.6016,995.25,266.75,46.10,1
31098,1037.6350,997.25,264.00,45.56,1
31099,1037.6684,997.00,269.50,46.08,1
31100,1037.7017,997.00,271.00,45.00,1
31101,1037.7351,997.00,273.00,45.00,1
31102,1037.7685,996.25,273.00,49.99,1
31103,1037.8018,996.25,272.50,48.96,1
31104,1037.8352,996.25,271.25,47.16,1
31105,1037.8686,996.00,272.50,46.08,1
31106,1037.9019,996.50,278.25,47.73,1
31107,1037.9353,996.25,280.50,50.98,1
31108,1037.9687,996.25,284.50,50.98,1
31109,1038.0020,995.75,289.00,50.76,1
31110,1038.0354,997.50,292.25,47.73,1
31111,1038.0688,997.00,293.50,48.12,1
31112,1038.1021,997.50,295.75,48.74,1
31113,1038.1355,997.50,298.75,50.66,1
31114,1038.1689,997.50,302.00,48.24,1
31115,1038.2022,997.25,304.50,50.98,1
31116,1038.2356,998.25,300.25,47.16,1
31117,1038.2690,997.25,297.00,51.93,1
31118,1038.3023,995.50,293.00,50.19,1
31119,1038.3357,994.25,291.00,49.64,1
31120,1038.3691,993.00,289.25,48.61,1
31121,1038.4024,989.00,287.00,49.09,1
31122,1038.4358,980.50,288.75,51.10,1
31123,1038.4692,977.50,289.00,48.01,1
31124,1038.5025,975.75,291.00,50.76,1
31125,1038.5359,976.75,289.50,49.81,1
31126,1038.5693,977.50,289.00,50.60,1
31127,1038.6026,978.25,286.25,51.46,1
31128,1038.6360,979.00,278.25,48.89,1
31129,1038.6694,979.75,273.25,48.30,1
31130,1038.7027,980.00,270.25,48.89,1
31131,1038.7361,980.75,268.50,45.58,1
31132,1038.7695,981.25,268.25,47.16,1
31133,1038.8028,981.25,272.25,49.48,1
31134,1038.8362,981.00,275.00,45.00,1
31135,1038.8696,980.50,275.25,47.73,1
31136,1038.9029,981.00,274.25,46.61,1
31137,1038.9363,981.00,273.25,46.61,1
31138,1038.9697,982.25,275.00,47.68,1
31139,1039.0030,983.25,279.00,47.68,1
31140,1039.0364,983.25,281.00,47.68,1
31141,1039.0698,984.00,287.75,49.90,1
31142,1039.1031,984.50,290.25,49.72,1
31143,1039.1365,984.75,293.50,49.81,1
31144,1039.1699,986.75,296.50,51.68,1
31145,1039.2032,987.75,300.00,50.76,1
31146,1039.2366,986.75,305.00,50.76,1
31147,1039.2700,987.00,308.50,52.25,1
31148,1039.3033,987.25,309.50,50.98,1
31149,1039.3367,987.50,306.25,52.06,1
31150,1039.3701,986.00,302.25,52.70,1
31151,1039.4034,984.25,298.75,50.10,1
31152,1039.4368,983.00,297.25,50.46,1
31153,1039.4702,981.50,295.50,53.43,1
31154,1039.5035,977.00,294.25,50.87,1
31155,1039.5369,968.75,295.00,50.76,1
31156,1039.5703,965.75,295.00,50.76,1
31157,1039.6036,965.50,296.25,52.06,1
31158,1039.6370,967.25,294.00,49.99,1
31159,1039.6704,968.50,293.00,50.19,1
31160,1039.7037,968.75,290.00,48.81,1
31161,1039.7371,970.00,281.25,48.89,1
31162,1039.7705,970.75,275.50,47.78,1
31163,1039.8038,971.50,273.50,49.57,1
31164,1039.8372,971.75,272.75,47.25,1
31165,1039.8706,971.50,276.50,49.57,1
31166,1039.9039,971.00,279.00,47.29,1
31167,1039.9373,970.75,282.50,47.78,1
31168,1039.9707,972.00,285.25,50.87,1
31169,1040.0040,971.50,285.75,48.74,1
31170,1040.0374,971.75,286.25,48.30,1
31171,1040.0708,971.25,284.50,48.67,1
31172,1040.1041,970.75,284.25,48.30,1
31173,1040.1375,971.00,286.00,49.40,1
31174,1040.1709,970.50,295.25,56.31,1
31175,1040.2042,970.75,297.25,52.67,1
31176,1040.2376,971.00,299.50,50.39,1
31177,1040.2710,972.00,301.25,50.87,1
31178,1040.3043,972.50,304.25,54.55,1
31179,1040.3377,972.50,308.25,54.55,1
31180,1040.3711,973.00,309.50,52.82,1
31181,1040.4044,972.75,311.50,54.03,1
31182,1040.4378,973.75,307.75,53.58,1
31183,1040.4712,973.00,304.75,51.80,1
31184,1040.5045,971.50,301.00,54.29,1
31185,1040.5379,970.50,299.00,54.29,1
31186,1040.5713,969.25,297.50,52.84,1
31187,1040.6046,965.75,295.50,51.68,1
31189,1040.6714,951.50,297.00,54.29,1
31190,1040.7047,951.50,297.50,53.43,1
31191,1040.7381,951.50,296.50,53.43,1
31192,1040.7715,953.50,294.75,52.98,1
31193,1040.8048,956.25,288.25,53.91,1
31194,1040.8382,958.25,283.75,52.97,1
31195,1040.8716,959.50,276.75,51.10,1
31196,1040.9049,960.50,273.50,49.57,1
31197,1040.9383,961.50,272.00,50.60,1
31198,1040.9717,962.75,271.25,46.15,1
31199,1041.0050,961.50,275.50,51.58,1
31200,1041.0384,961.25,280.00,49.99,1
31201,1041.0718,961.50,280.50,51.58,1
31202,1041.1051,961.25,280.25,51.46,1
31203,1041.1385,962.00,278.25,48.89,1
31204,1041.1719,962.25,277.75,50.49,1
31205,1041.2052,963.25,282.00,49.99,1
31206,1041.2386,964.00,285.75,49.90,1
31207,1041.2720,964.50,289.75,51.10,1
31208,1041.3053,964.75,294.25,52.67,1
31209,1041.3387,964.75,297.25,52.67,1
31210,1041.3721,965.25,300.00,49.99,1
31211,1041.4054,966.75,303.25,52.67,1
31212,1041.4388,966.00,308.50,54.64,1
31213,1041.4722,965.50,310.50,55.89,1
31214,1041.5055,966.00,313.00,51.34,1
31215,1041.5389,965.50,310.75,57.13,1
31216,1041.5723,965.25,307.75,52.39,1
31217,1041.6056,963.25,304.00,53.71,1
31218,1041.6390,962.25,301.75,52.39,1
31219,1041.6724,961.00,300.00,55.49,1
31220,1041.7057,957.25,297.75,52.39,1
31221,1041.7391,949.00,295.75,53.56,1
31222,1041.7725,945.50,296.50,53.43,1
31223,1041.8058,942.25,297.50,52.84,1
31224,1041.8392,943.50,295.50,53.43,1
31225,1041.8726,944.50,295.00,54.29,1
31226,1041.9059,945.50,290.25,52.06,1
31227,1041.9393,946.25,286.00,49.99,1
31228,1041.9727,947.50,280.75,51.10,1
31229,1042.0060,947.75,278.00,51.22,1
31230,1042.0394,948.50,275.00,52.52,1
31231,1042.0728,949.75,271.25,50.71,1
31232,1042.1061,949.50,274.50,51.58,1
31233,1042.1395,949.25,276.00,49.99,1
31234,1042.1729,949.00,279.25,53.29,1
31235,1042.2062,949.50,278.50,51.58,1
31236,1042.2396,948.75,278.00,48.81,1
31237,1042.2730,948.50,277.25,52.06,1
31238,1042.3063,948.50,278.00,50.60,1
31239,1042.3397,948.75,282.75,53.58,1
31240,1042.3731,948.75,284.75,53.58,1
31241,1042.4064,949.00,288.25,48.89,1
31242,1042.4398,949.00,297.00,53.75,1
31243,1042.4732,949.25,299.00,51.93,1
31244,1042.5065,950.25,301.00,51.93,1
31245,1042.5399,950.50,304.75,52.98,1
31246,1042.5733,949.75,310.50,54.03,1
31247,1042.6066,950.00,312.75,54.20,1
31248,1042.6400,950.00,315.00,53.75,1
31249,1042.6734,949.00,312.00,55.49,1
31250,1042.7067,945.75,307.25,54.46,1
31251,1042.7401,943.00,303.75,54.20,1
31252,1042.7735,941.25,301.75,52.39,1
31253,1042.8068,939.25,299.75,52.39,1
31254,1042.8402,933.50,298.50,53.43,1
31255,1042.8736,926.25,298.75,56.51,1
31256,1042.9069,925.50,300.00,54.29,1
31257,1042.9403,925.75,298.50,54.03,1
31258,1042.9737,927.00,296.50,54.64,1
31259,1043.0070,927.50,293.50,55.89,1
31260,1043.0404,928.00,292.00,53.75,1
31261,1043.0738,929.25,285.00,54.37,1
31262,1043.1071,929.75,282.50,54.74,1
31263,1043.1405,930.00,279.50,55.41,1
31264,1043.1739,931.50,276.00,50.60,1
31265,1043.2072,931.25,279.00,54.37,1
31266,1043.2406,931.00,280.75,52.33,1
31267,1043.2740,930.25,282.75,54.82,1
31268,1043.3073,930.50,282.25,54.55,1
31269,1043.3407,930.75,281.25,52.67,1
31270,1043.3741,930.75,280.25,52.67,1
31271,1043.4074,931.00,280.25,53.29,1
31272,1043.4408,930.50,287.00,52.52,1
31273,1043.4742,930.25,291.00,54.37,1
31274,1043.5075,929.75,294.25,54.46,1
31275,1043.5409,930.00,298.75,54.20,1
31276,1043.5743,930.00,300.75,54.20,1
31277,1043.6076,931.25,305.00,51.93,1
31278,1043.6410,931.75,306.75,53.58,1
31279,1043.6744,931.00,311.00,53.75,1
31280,1043.7077,929.75,316.75,53.58,1
31281,1043.7411,931.50,317.25,53.86,1
31282,1043.7745,931.75,315.75,55.30,1
31283,1043.8078,931.50,311.25,53.86,1
31284,1043.8412,931.50,309.50,55.12,1
31285,1043.8746,931.25,308.00,53.71,1
31286,1043.9079,929.25,305.25,55.68,1
31287,1043.9413,921.50,304.50,51.12,1
31288,1043.9747,913.00,304.00,53.13,1
31289,1044.0080,908.25,304.75,54.82,1
31290,1044.0414,907.50,305.00,52.52,1
31291,1044.0748,906.75,304.50,54.03,1
31292,1044.1081,909.50,302.00,56.73,1
31293,1044.1415,910.50,298.25,54.55,1
31294,1044.1749,911.00,293.50,54.64,1
31295,1044.2082,912.25,289.00,56.98,1
31296,1044.2416,912.75,286.25,55.20,1
31297,1044.2750,913.75,283.00,51.22,1
31298,1044.3083,914.75,280.25,55.20,1
31299,1044.3417,915.00,282.00,51.84,1
31300,1044.3751,914.00,284.00,53.75,1
31301,1044.4084,914.50,283.50,54.09,1
31302,1044.4418,914.50,282.75,53.62,1
31303,1044.4752,915.50,282.50,54.09,1
31304,1044.5085,915.75,287.75,51.71,1
31305,1044.5419,915.00,292.00,56.31,1
31306,1044.5753,914.50,293.75,52.98,1
31307,1044.6086,914.25,295.75,54.82,1
31308,1044.6420,914.00,299.00,53.75,1
31309,1044.6754,913.75,308.50,54.03,1
31310,1044.7087,914.75,310.50,54.03,1
31311,1044.7421,914.50,315.00,56.73,1
31312,1044.7755,913.25,322.25,53.28,1
31313,1044.8088,913.25,325.00,51.93,1
31314,1044.8422,913.50,326.50,53.43,1
31315,1044.8756,913.25,325.25,55.68,1
31316,1044.9089,910.75,319.25,54.46,1
31317,1044.9423,909.50,317.00,54.29,1
31318,1044.9757,908.50,315.00,52.52,1
31319,1045.0090,905.25,311.25,53.28,1
31320,1045.0424,894.50,309.50,51.58,1
31321,1045.0758,890.75,310.00,54.89,1
31322,1045.1091,888.00,309.75,55.91,1
31323,1045.1425,887.50,310.25,53.86,1
31324,1045.1759,889.75,308.00,54.89,1
31325,1045.2092,890.50,304.50,53.43,1
31326,1045.2426,890.50,302.50,53.43,1
31327,1045.2760,892.00,296.50,52.82,1
31328,1045.3093,893.00,291.75,52.33,1
31329,1045.3427,893.25,288.50,53.45,1
31330,1045.3761,894.00,286.75,52.33,1
31331,1045.4094,894.50,286.00,50.60,1
31332,1045.4428,894.00,289.00,53.75,1
31333,1045.4762,893.75,290.75,53.58,1
31334,1045.5095,894.00,290.50,52.82,1
31335,1045.5429,894.50,290.00,53.13,1
31337,1045.6096,895.00,287.50,52.82,1
31338,1045.6430,895.25,292.00,52.48,1
31339,1045.6764,894.75,293.50,52.19,1
31340,1045.7097,894.75,295.25,52.67,1
31341,1045.7431,894.50,299.00,52.52,1
31342,1045.7765,893.75,305.25,52.67,1
31343,1045.8098,894.50,308.50,55.89,1
31344,1045.8432,896.75,313.00,53.13,1
31345,1045.8766,899.75,318.50,54.03,1
31346,1045.9099,899.25,325.50,50.98,1
31347,1045.9433,898.50,328.00,48.24,1
31348,1045.9767,896.50,331.00,50.19,1
31349,1046.0100,890.50,325.50,49.24,1
31350,1046.0434,882.50,319.25,49.72,1
31351,1046.0768,879.50,317.25,49.72,1
31352,1046.1101,875.50,315.00,50.19,1
31353,1046.1435,869.50,311.25,53.86,1
31354,1046.1769,869.25,313.00,51.93,1
31355,1046.2102,870.25,313.25,53.28,1
31356,1046.2436,871.25,313.50,52.84,1
31357,1046.2770,872.00,312.00,53.75,1
31358,1046.3103,874.25,309.00,51.93,1
31359,1046.3437,876.50,301.75,51.10,1
31360,1046.3771,877.25,295.75,50.49,1
31361,1046.4104,878.25,289.50,48.96,1
31362,1046.4438,878.75,286.00,49.13,1
31363,1046.4772,879.50,284.50,49.57,1
31364,1046.5105,880.50,283.50,49.57,1
31365,1046.5439,879.50,290.00,50.60,1
31366,1046.5773,878.75,291.75,51.71,1
31367,1046.6106,878.75,294.00,51.22,1
31368,1046.6440,879.00,293.50,52.82,1
31369,1046.6774,879.25,291.25,49.48,1
31370,1046.7107,880.25,290.50,50.98,1
31371,1046.7441,880.75,292.00,48.81,1
31372,1046.7775,880.75,297.00,53.13,1
31373,1046.8108,880.00,303.50,50.39,1
31374,1046.8442,880.75,306.50,51.68,1
31375,1046.8776,881.75,309.25,50.29,1
31376,1046.9109,884.00,311.00,51.34,1
31377,1046.9443,886.75,315.00,50.76,1
31378,1046.9777,888.00,320.00,51.34,1
31379,1047.0110,887.75,321.00,50.76,1
31380,1047.0444,887.25,322.75,52.39,1
31381,1047.0778,885.25,319.50,52.84,1
31382,1047.1111,884.50,318.00,52.00,1
31383,1047.1445,880.25,312.50,50.56,1
31384,1047.1779,878.75,310.50,51.68,1
31385,1047.2112,876.75,308.50,51.68,1
31386,1047.2446,872.00,305.75,51.80,1
31387,1047.2780,862.50,305.00,50.19,1
31388,1047.3113,858.25,305.25,51.46,1
31389,1047.3447,858.00,306.75,51.80,1
31390,1047.3781,859.50,304.00,50.60,1
31391,1047.4114,861.50,301.00,52.52,1
31392,1047.4448,863.50,296.50,51.58,1
31393,1047.4782,865.00,291.00,51.84,1
31394,1047.5115,866.75,284.25,50.71,1
31395,1047.5449,867.50,280.25,50.09,1
31396,1047.5783,869.00,278.25,51.34,1
31397,1047.6116,870.50,276.50,49.57,1
31398,1047.6450,869.25,282.75,52.97,1
31399,1047.6784,869.00,284.00,51.84,1
31400,1047.7117,868.50,286.00,50.60,1
31401,1047.7451,868.50,285.75,51.10,1
31402,1047.7785,869.00,284.00,51.84,1
31403,1047.8118,869.75,283.00,51.22,1
31404,1047.8452,870.50,282.25,50.09,1
31405,1047.8786,871.50,286.00,48.24,1
31406,1047.9119,871.50,291.50,49.24,1
31407,1047.9453,871.00,298.50,50.39,1
31408,1047.9787,870.50,303.00,50.19,1
31409,1048.0120,870.25,307.75,52.39,1
31410,1048.0454,870.50,311.25,49.72,1
31411,1048.0788,872.50,314.50,51.12,1
31412,1048.1121,874.25,318.50,52.84,1
31413,1048.1455,873.50,322.50,51.12,1
31414,1048.1789,874.50,324.50,51.12,1
31415,1048.2122,873.75,322.50,51.68,1
31416,1048.2456,871.75,319.50,51.68,1
31417,1048.2790,869.25,316.50,50.56,1
31418,1048.3123,868.00,314.50,50.01,1
31419,1048.3457,866.75,313.00,50.76,1
31420,1048.3791,863.00,311.25,50.46,1
31421,1048.4124,854.00,313.25,53.29,1
31422,1048.4458,850.25,313.00,51.93,1
31423,1048.4792,848.00,313.50,52.25,1
31424,1048.5125,849.25,310.25,51.46,1
31425,1048.5459,849.50,308.25,52.06,1
31426,1048.5793,850.25,304.25,51.46,1
31427,1048.6126,851.00,300.50,52.82,1
31428,1048.6460,851.25,298.00,49.99,1
31429,1048.6794,852.00,292.75,50.30,1
31430,1048.7127,852.25,290.50,48.96,1
31431,1048.7461,853.25,289.75,48.43,1
31432,1048.7795,852.75,292.25,50.71,1
31433,1048.8128,852.25,293.25,49.48,1
31434,1048.8462,853.00,292.50,48.37,1
31435,1048.8796,852.75,292.00,51.22,1
31436,1048.9129,852.75,291.50,47.78,1
31437,1048.9463,853.75,293.00,51.22,1
31438,1048.9797,854.50,294.50,47.20,1
31439,1049.0130,856.00,301.50,52.82,1
31440,1049.0464,856.00,302.50,50.39,1
31441,1049.0798,856.50,304.00,48.24,1
31442,1049.1131,857.50,306.75,48.74,1
31443,1049.1465,858.25,313.25,49.16,1
31444,1049.1799,859.75,317.50,49.81,1
31445,1049.2132,859.25,320.75,52.39,1
31446,1049.2466,861.25,323.50,52.84,1
31447,1049.2800,862.25,324.50,52.84,1
31448,1049.3133,862.75,323.75,51.23,1
31449,1049.3467,863.25,321.00,49.64,1
31450,1049.3801,862.25,315.25,49.16,1
31451,1049.4134,860.50,311.75,50.66,1
31452,1049.4468,858.75,309.25,48.07,1
31453,1049.4802,851.25,309.00,49.64,1
31454,1049.5135,847.50,309.00,50.19,1
31455,1049.5469,843.25,309.50,50.56,1
31456,1049.5803,838.00,310.25,50.87,1
31457,1049.6136,838.25,307.75,50.49,1
31459,1049.6804,839.75,302.00,53.13,1
31460,1049.7137,840.75,297.50,50.19,1
31461,1049.7471,841.50,292.00,50.60,1
31462,1049.7805,842.00,289.00,47.29,1
31463,1049.8138,842.25,286.00,47.89,1
31464,1049.8472,843.50,283.00,48.50,1
31465,1049.8806,843.00,285.50,50.83,1
31466,1049.9139,843.25,286.25,49.48,1
31467,1049.9473,843.25,286.25,49.48,1
31468,1049.9807,843.25,285.25,49.48,1
31469,1050.0140,844.25,286.75,52.97,1
31470,1050.0474,845.25,288.50,48.96,1
31471,1050.0808,845.75,290.00,51.22,1
31472,1050.1141,847.25,292.00,49.99,1
31473,1050.1475,848.75,295.50,49.81,1
31474,1050.1808,851.50,302.00,48.24,1
31475,1050.2142,852.75,307.50,49.81,1
31476,1050.2476,853.75,310.00,48.81,1
31477,1050.2809,854.50,314.00,48.24,1
31478,1050.3143,854.25,315.75,50.10,1
31479,1050.3477,855.75,317.50,49.81,1
31480,1050.3810,858.25,318.75,50.10,1
31481,1050.4144,859.00,316.25,50.87,1
31482,1050.4478,859.25,312.75,50.10,1
31483,1050.4811,859.00,311.00,49.09,1
31484,1050.5145,857.00,306.75,47.63,1
31485,1050.5479,855.50,304.50,47.05,1
31486,1050.5812,848.00,302.50,48.12,1
31487,1050.6146,840.00,303.50,48.12,1
31488,1050.6480,836.00,303.75,47.63,1
31489,1050.6813,833.50,304.25,49.72,1
31490,1050.7147,832.00,304.00,51.34,1
31491,1050.7481,833.75,300.00,48.81,1
31492,1050.7814,834.00,297.00,49.40,1
31493,1050.8148,834.25,293.00,49.99,1
31494,1050.8482,834.50,288.50,47.20,1
31495,1050.8815,834.50,285.75,46.67,1
31496,1050.9149,835.25,282.75,48.43,1
31497,1050.9483,836.00,279.75,47.83,1
31498,1050.9816,835.75,282.25,48.30,1
31499,1051.0150,835.75,283.50,47.78,1
31500,1051.0484,835.75,284.00,46.70,1
31501,1051.0817,836.00,282.00,47.29,1
31502,1051.1151,836.50,281.50,47.20,1
31503,1051.1485,838.50,285.00,46.12,1
31504,1051.1818,840.25,288.25,49.48,1
31505,1051.2152,841.50,289.50,45.00,1
31506,1051.2486,842.25,291.00,45.56,1
31507,1051.2819,843.50,294.00,48.24,1
31508,1051.3153,846.50,302.00,48.24,1
31509,1051.3487,847.25,305.00,49.99,1
31510,1051.3820,849.00,308.00,47.12,1
31511,1051.4154,849.50,309.75,50.66,1
31512,1051.4488,849.25,312.25,49.16,1
31513,1051.4821,851.75,313.75,47.08,1
31514,1051.5155,852.75,314.25,46.06,1
31515,1051.5489,853.25,312.75,48.18,1
31516,1051.5822,853.75,309.50,47.58,1
31517,1051.6156,853.50,306.25,47.53,1
31518,1051.6490,850.75,300.75,47.08,1
31519,1051.6823,849.25,299.00,45.52,1
31520,1051.7157,844.25,298.25,45.00,1
31521,1051.7491,832.75,300.00,46.58,1
31522,1051.7824,828.75,300.00,46.58,1
31523,1051.8158,826.25,301.00,47.68,1
31524,1051.8492,827.00,297.00,47.12,1
31525,1051.8825,828.25,293.50,46.64,1
31526,1051.9159,828.25,291.50,46.64,1
31527,1051.9493,828.50,284.75,46.67,1
31528,1051.9826,828.50,281.75,46.67,1
31529,1052.0160,828.75,278.50,45.58,1
31530,1052.0494,829.50,273.75,44.42,1
31531,1052.0827,830.25,274.00,45.56,1
31532,1052.1161,830.00,276.00,45.00,1
31533,1052.1495,830.00,278.00,45.00,1
31534,1052.1828,830.25,276.00,45.56,1
31535,1052.2162,830.75,276.25,46.15,1
31536,1052.2496,832.25,278.50,44.43,1
31537,1052.2829,834.00,280.50,43.88,1
31538,1052.3163,836.25,283.75,41.70,1
31539,1052.3497,837.25,285.00,43.39,1
31540,1052.3830,840.25,290.75,46.10,1
31541,1052.4164,842.50,293.25,45.53,1
31542,1052.4498,843.50,297.25,45.53,1
31543,1052.4831,844.50,300.00,46.04,1
31544,1052.5165,845.50,304.25,45.53,1
31545,1052.5499,847.00,306.50,43.96,1
31546,1052.5832,848.75,307.75,45.00,1
31547,1052.6166,849.75,308.75,47.08,1
31548,1052.6500,850.00,305.50,43.96,1
31549,1052.6833,849.25,302.50,44.47,1
31550,1052.7167,848.00,300.00,45.00,1
31551,1052.7501,845.00,296.25,44.48,1
31552,1052.7834,840.50,294.50,42.95,1
31553,1052.8168,833.25,296.00,47.68,1
31554,1052.8502,829.25,297.00,43.39,1
31555,1052.8835,825.25,297.25,42.84,1
31556,1052.9169,821.75,299.00,46.58,1
31557,1052.9503,822.00,296.50,46.08,1
31558,1052.9836,822.00,294.25,46.61,1
31559,1053.0170,821.75,291.25,43.90,1
31560,1053.0504,822.00,289.75,45.55,1
31561,1053.0837,821.75,283.50,43.33,1
31562,1053.1171,822.00,281.50,43.88,1
31563,1053.1505,822.00,279.25,42.11,1
31564,1053.1838,822.25,276.25,42.66,1
31565,1053.2172,822.50,278.50,42.80,1
31566,1053.2506,822.50,279.50,42.80,1
31567,1053.2839,823.25,279.25,42.84,1
31568,1053.3173,823.25,276.75,41.70,1
31569,1053.3507,825.25,278.25,40.52,1
31570,1053.3840,827.00,280.75,41.19,1
31571,1053.4174,829.00,284.00,42.88,1
31572,1053.4508,829.75,285.25,41.82,1
31573,1053.4841,831.00,287.00,42.88,1
31574,1053.5175,832.75,290.00,44.45,1
31575,1053.5509,835.50,296.50,47.05,1
31576,1053.5842,835.75,298.75,42.92,1
31577,1053.6176,837.75,301.00,42.37,1
31578,1053.6510,838.25,303.25,45.00,1
31579,1053.6843,840.75,305.00,46.58,1
31580,1053.7177,842.00,305.00,45.00,1
31581,1053.7511,842.00,304.50,43.96,1
31582,1053.7844,841.25,301.75,46.02,1
31583,1053.8178,840.25,298.25,47.01,1
31584,1053.8512,839.00,296.00,45.00,1
31585,1053.8845,836.50,294.00,41.88,1
31586,1053.9179,830.75,294.50,43.45,1
31587,1053.9513,827.00,295.50,39.81,1
31588,1053.9846,822.75,296.00,40.10,1
31589,1054.0180,816.75,297.25,43.98,1
31590,1054.0514,816.25,295.50,44.47,1
31591,1054.0847,816.75,292.00,44.45,1
31592,1054.1181,816.75,289.00,44.45,1
31593,1054.1515,816.75,284.75,42.75,1
31594,1054.1848,816.75,279.50,43.33,1
31595,1054.2182,816.75,276.75,42.75,1
31596,1054.2516,816.75,274.00,42.17,1
31597,1054.2849,817.50,272.75,39.81,1
31598,1054.3183,817.50,274.75,42.22,1
31599,1054.3517,817.75,276.50,43.33,1
31600,1054.3850,817.75,276.50,43.33,1
31601,1054.4184,817.50,276.00,41.63,1
31602,1054.4518,819.25,275.50,39.91,1
31603,1054.4851,820.75,277.75,42.75,1
31604,1054.5185,821.75,277.75,38.29,1
31605,1054.5519,824.50,279.75,42.22,1
31606,1054.5852,825.50,280.75,42.22,1
31607,1054.6186,827.75,282.50,41.26,1
31608,1054.6520,832.25,293.00,43.39,1
31609,1054.6853,833.00,297.00,45.00,1
31610,1054.7187,832.75,298.75,42.92,1
31611,1054.7521,833.25,302.25,45.00,1
31612,1054.7854,834.00,304.50,43.96,1
31613,1054.8188,834.00,305.25,44.48,1
31614,1054.8522,832.75,304.00,44.49,1
31615,1054.8855,832.00,303.00,45.00,1
31616,1054.9189,829.00,301.25,42.32,1
31617,1054.9523,821.25,296.75,44.01,1
31618,1054.9856,817.00,295.00,45.00,1
31619,1055.0190,810.75,295.00,42.37,1
31620,1055.0524,807.50,296.50,45.00,1
31621,1055.0857,804.00,297.00,42.88,1
31622,1055.1191,795.50,298.75,44.46,1
31623,1055.1525,792.75,300.25,43.90,1
31624,1055.1858,792.50,302.00,46.12,1
31626,1055.2526,792.00,309.00,45.00,1
31627,1055.2859,792.00,310.50,46.08,1
31628,1055.3193,792.00,311.75,47.63,1
31629,1055.3527,791.75,312.75,49.32,1
31630,1055.3860,792.00,312.75,47.63,1
31631,1055.4194,792.00,312.75,47.63,1
31632,1055.4528,792.00,312.75,47.63,1
31633,1055.4861,793.25,312.50,46.64,1
31634,1055.5195,793.00,311.25,46.61,1
31635,1055.5529,792.50,309.25,45.53,1
31636,1055.5862,793.50,308.25,45.53,1
31638,1055.6530,794.50,300.50,45.00,1
31639,1055.6863,795.00,296.00,47.12,1
31640,1055.7197,796.00,291.00,45.00,1
31641,1055.7531,796.50,288.00,46.12,1
31642,1055.7864,796.75,292.25,45.99,1
31643,1055.8198,796.25,295.50,48.67,1
31644,1055.8532,796.50,300.00,46.04,1
31645,1055.8865,796.50,309.25,47.53,1
31646,1055.9199,796.50,312.75,46.55,1
31647,1055.9533,796.50,318.00,46.04,1
31648,1055.9866,796.50,320.75,46.55,1
31649,1056.0200,795.00,320.75,45.51,1
31650,1056.0534,789.75,320.25,48.07,1
31651,1056.0867,785.00,318.75,49.55,1
31652,1056.1201,777.25,319.00,49.64,1
31653,1056.1535,773.50,319.75,46.55,1
31654,1056.1868,770.00,320.25,46.61,1
31655,1056.2202,762.25,321.00,49.99,1
31656,1056.2536,760.50,320.50,51.58,1
31657,1056.2869,762.75,320.00,51.22,1
31658,1056.3203,763.50,319.25,50.09,1
31659,1056.3537,764.50,326.50,53.43,1
31660,1056.3870,764.50,330.00,54.29,1
31661,1056.4204,765.00,332.50,52.25,1
31662,1056.4538,765.00,334.50,52.25,1
31663,1056.4871,763.00,330.00,51.34,1
31664,1056.5205,762.75,328.50,54.03,1
31665,1056.5539,762.50,326.50,53.43,1
31666,1056.5872,762.50,326.00,52.52,1
31667,1056.6206,763.25,326.25,51.46,1
31668,1056.6540,763.00,326.25,48.61,1
31669,1056.6873,762.00,325.50,52.25,1
31670,1056.7207,760.75,323.00,50.37,1
31673,1056.8208,758.25,311.00,49.64,1
31674,1056.8542,757.00,304.00,51.34,1
31675,1056.8875,756.75,299.50,51.68,1
31676,1056.9209,756.25,295.75,50.10,1
31677,1056.9543,754.75,297.00,50.76,1
31678,1056.9876,754.50,302.00,52.00,1
31679,1057.0210,755.00,307.50,50.01,1
31680,1057.0544,755.00,310.75,51.34,1
31681,1057.0877,754.75,313.00,48.54,1
31682,1057.1211,754.75,319.00,50.37,1
31683,1057.1545,754.75,324.50,49.47,1
31684,1057.1878,749.50,324.75,50.66,1
31685,1057.2212,743.00,325.00,51.34,1
31686,1057.2546,739.00,325.00,51.34,1
31687,1057.2879,735.25,325.00,51.93,1
31688,1057.3213,728.25,324.75,54.82,1
31689,1057.3547,736.00,325.25,50.87,1
31690,1057.3880,740.50,324.25,54.55,1
31691,1057.4214,740.75,323.00,55.65,1
31692,1057.4548,741.25,322.75,54.82,1
31693,1057.4881,739.50,331.75,55.45,1
31694,1057.5215,738.75,334.25,56.94,1
31695,1057.5549,738.00,338.00,55.49,1
31696,1057.5882,738.00,340.75,55.91,1
31697,1057.6216,737.00,342.00,55.49,1
31698,1057.6550,736.50,342.00,54.29,1
31699,1057.6883,737.25,340.75,54.13,1
31700,1057.7217,737.25,340.25,54.95,1
31701,1057.7551,738.00,338.25,52.70,1
31702,1057.7884,738.00,336.00,53.13,1
31703,1057.8218,739.25,333.00,53.71,1
31704,1057.8552,740.00,329.25,54.38,1
31705,1057.8885,741.00,324.50,52.25,1
31706,1057.9219,742.75,318.25,54.46,1
31707,1057.9553,744.25,309.25,53.28,1
31708,1057.9886,745.25,304.25,53.28,1
31709,1058.0220,746.25,299.00,51.93,1
31710,1058.0554,745.25,296.75,52.39,1
