time,user,param,value,time_sec
00:14:56.1125164,2,phase shift,5.2359877,896.1125164
00:14:56.1301343,2,phase shift,5.2534413,896.1301343
00:15:01.5484603,2,offset,115.0,901.5484603
00:15:02.8721090,2,offset,107.0,902.872109
00:15:04.2682736,2,offset,102.0,904.2682736
00:15:14.3987027,2,phase shift,5.2359877,914.3987027
00:15:14.4124425,2,phase shift,5.2010813,914.4124425
00:15:14.4303708,2,phase shift,5.183628,914.4303708
00:15:14.4465843,2,phase shift,5.131268,914.4465843
00:15:14.4631947,2,phase shift,5.113815,914.4631947
00:15:14.4805184,2,phase shift,5.0789084,914.4805184
00:15:14.4950895,2,phase shift,5.0440016,914.4950895
00:15:14.5107920,2,phase shift,5.0090947,914.510792
00:15:14.5284292,2,phase shift,4.991642,914.5284292
00:15:14.5448824,2,phase shift,4.974189,914.5448824
00:15:14.5793531,2,phase shift,4.956735,914.5793531
00:15:14.6297170,2,phase shift,4.939282,914.629717
00:15:14.6946404,2,phase shift,4.904375,914.6946404
00:15:14.7294999,2,phase shift,4.8869224,914.7294999
00:15:14.7799265,2,phase shift,4.8694687,914.7799265
00:15:14.7967431,2,phase shift,4.8520155,914.7967431
00:15:14.8154268,2,phase shift,4.8345623,914.8154268
00:15:14.8288769,2,phase shift,4.8171086,914.8288769
00:15:14.9133896,2,phase shift,4.7996554,914.9133896
00:15:14.9637842,2,phase shift,4.7822022,914.9637842
00:15:24.5750551,3,offset,99.0,924.5750551
00:15:27.4804289,2,offset,95.0,927.4804289
00:15:27.7253808,2,offset,94.0,927.7253808
00:15:27.7425083,2,offset,93.0,927.7425083
00:15:27.7620215,2,offset,91.0,927.7620215
00:15:27.7910555,2,offset,90.0,927.7910555
00:15:27.8594569,2,offset,89.0,927.8594569
00:15:27.8756726,2,offset,88.0,927.8756726
00:15:27.9082851,2,offset,87.0,927.9082851000001
00:15:27.9252075,2,offset,86.0,927.9252074999999
00:15:27.9438459,2,offset,85.0,927.9438459
00:15:27.9587155,2,offset,84.0,927.9587155
00:15:28.0251064,2,offset,83.0,928.0251064
00:15:28.3920344,2,offset,84.0,928.3920344000001
00:15:28.4090247,2,offset,85.0,928.4090247
00:15:28.4757336,2,offset,86.0,928.4757336
00:15:28.5747313,2,offset,87.0,928.5747313
00:15:28.7087632,2,offset,88.0,928.7087632
00:15:29.4401870,2,offset,89.0,929.440187
00:15:29.5738034,2,offset,90.0,929.5738034
00:15:29.6743556,2,offset,91.0,929.6743556
00:15:30.3926164,2,offset,90.0,930.3926164
00:15:44.0492050,1,amplitude,20.0,944.049205
00:15:45.9981786,0,amplitude,11.4,945.9981786
00:15:47.1196724,0,amplitude,18.9,947.1196724
00:15:48.6874882,0,amplitude,24.7,948.6874882
00:15:51.0221339,1,amplitude,30.0,951.0221339
00:15:52.7794156,0,amplitude,37.3,952.7794156
00:15:57.3625475,0,amplitude,21.1,957.3625475
00:15:57.5088232,0,amplitude,14.7,957.5088232
00:15:57.5262478,0,amplitude,0.1,957.5262478
00:15:57.5444143,0,amplitude,0.0,957.5444143
00:16:04.7627141,0,phase shift,0.052359883,964.7627141
00:16:04.9992397,0,phase shift,6.213372,964.9992397
00:16:05.0144835,0,phase shift,6.126106,965.0144835
00:16:05.0311100,0,phase shift,6.003933,965.03111
00:16:05.0476047,0,phase shift,5.951573,965.0476047
00:16:05.0634944,0,phase shift,5.8643064,965.0634944
00:16:05.0815608,0,phase shift,5.759587,965.0815608
00:16:05.0982115,0,phase shift,5.6897736,965.0982115
00:16:05.1141908,0,phase shift,5.602507,965.1141908
00:16:05.1308772,0,phase shift,5.585054,965.1308772
00:16:05.1483349,0,phase shift,5.550147,965.1483349
00:16:05.1809051,0,phase shift,5.532694,965.1809051
00:16:05.1976501,0,phase shift,5.5152407,965.1976501
00:16:05.2138024,0,phase shift,5.4977875,965.2138024
00:16:05.2302899,0,phase shift,5.4803343,965.2302899
00:16:05.2472470,0,phase shift,5.4628806,965.247247
00:16:05.2635395,0,phase shift,5.4454274,965.2635395
00:16:05.2796630,0,phase shift,5.4279737,965.279663
00:16:05.3146306,0,phase shift,5.4105206,965.3146306
00:16:05.3329216,0,phase shift,5.393068,965.3329216
00:16:05.3488093,0,phase shift,5.358161,965.3488093
00:16:05.3645922,0,phase shift,5.323254,965.3645922
00:16:05.3813471,0,phase shift,5.2534413,965.3813471
00:16:05.3978164,0,phase shift,5.2185345,965.3978164
00:16:05.4763544,1,amplitude,40.0,965.4763544
00:16:06.9865490,0,phase shift,5.2010813,966.986549
00:16:07.1989261,0,phase shift,5.148721,967.1989261
00:16:07.9985945,0,phase shift,4.6600294,967.9985945
00:16:08.3152781,0,phase shift,4.6774826,968.3152781
00:16:08.3320293,0,phase shift,4.694936,968.3320293
00:16:08.3492761,0,phase shift,4.712389,968.3492761
00:16:08.4142990,0,phase shift,4.747296,968.414299
00:16:08.4652785,0,phase shift,4.7822022,968.4652785
00:16:08.4971345,0,phase shift,4.7996554,968.4971345
00:16:08.6316654,0,phase shift,4.8171086,968.6316654
00:16:08.8307438,0,phase shift,4.7822022,968.8307438
00:16:08.8472911,0,phase shift,4.764749,968.8472911
00:16:08.8808921,0,phase shift,4.729842,968.8808921
00:16:08.9982334,0,phase shift,4.694936,968.9982334
00:16:09.1640686,0,phase shift,4.712389,969.1640686
00:16:09.2331664,0,phase shift,4.747296,969.2331664
00:16:09.2807969,0,phase shift,4.7822022,969.2807969
00:16:15.0034888,2,amplitude,31.1,975.0034888
00:16:15.3278990,2,amplitude,30.8,975.327899
00:16:15.3446635,2,amplitude,28.9,975.3446635
00:16:15.3600790,2,amplitude,26.5,975.360079
00:16:15.3784181,2,amplitude,23.0,975.3784181
00:16:15.3937101,2,amplitude,21.7,975.3937101
00:16:15.4089499,2,amplitude,20.6,975.4089499
00:16:15.4282717,2,amplitude,19.3,975.4282717
00:16:15.4431590,2,amplitude,18.4,975.443159
00:16:15.4612806,2,amplitude,17.7,975.4612806
00:16:15.4778743,2,amplitude,17.1,975.4778743
00:16:15.4945241,2,amplitude,16.5,975.4945241
00:16:15.5116589,2,amplitude,15.9,975.5116589
00:16:15.5263737,2,amplitude,15.7,975.5263737
00:16:15.5428130,2,amplitude,15.4,975.542813
00:16:15.5614992,2,amplitude,15.2,975.5614992
00:16:15.5779843,2,amplitude,15.1,975.5779843
00:16:15.5944806,2,amplitude,14.7,975.5944806
00:16:15.6108669,2,amplitude,13.4,975.6108669
00:16:15.6261943,2,amplitude,12.4,975.6261943
00:16:15.6431405,2,amplitude,11.1,975.6431405
00:16:15.6604961,2,amplitude,9.5,975.6604961
00:16:15.6812915,2,amplitude,8.2,975.6812915
00:16:15.6936380,2,amplitude,7.2,975.693638
00:16:15.7105276,2,amplitude,5.4,975.7105276
00:16:15.7263149,2,amplitude,4.3,975.7263149
00:16:15.7433982,2,amplitude,3.0,975.7433982
00:16:15.7603680,2,amplitude,1.6,975.760368
00:16:15.7771052,2,amplitude,1.0,975.7771052
00:16:15.7965196,2,amplitude,0.0,975.7965196
00:16:16.4525193,0,amplitude,17.2,976.4525193
00:16:17.4697386,0,amplitude,19.3,977.4697386
00:16:17.9772304,0,amplitude,19.4,977.9772304
00:16:17.9923729,0,amplitude,19.6,977.9923729
00:16:18.0258257,0,amplitude,19.7,978.0258257
00:16:18.0425647,0,amplitude,19.8,978.0425647
00:16:18.1256114,0,amplitude,19.9,978.1256114
00:16:18.1422746,0,amplitude,20.0,978.1422746
00:16:18.1934768,0,amplitude,20.2,978.1934768
00:16:18.2281922,0,amplitude,20.3,978.2281922
00:16:18.2597377,0,amplitude,20.4,978.2597377
00:16:18.2771256,0,amplitude,20.5,978.2771256
00:16:18.2925657,0,amplitude,20.7,978.2925657
00:16:18.3771913,0,amplitude,20.5,978.3771913
00:16:18.4596460,0,amplitude,20.4,978.459646
00:16:21.0324259,1,amplitude,75.1,981.0324259
00:16:22.9067914,2,amplitude,15.1,982.9067914
00:16:24.0525572,2,amplitude,21.6,984.0525572
00:16:31.0909960,0,amplitude,27.6,991.090996
00:16:31.5613473,0,amplitude,27.7,991.5613473
00:16:31.5763529,0,amplitude,27.8,991.5763529
00:16:31.5919587,0,amplitude,27.9,991.5919587
00:16:31.6096182,0,amplitude,28.1,991.6096182
00:16:31.6260120,0,amplitude,28.3,991.626012
00:16:31.6432585,0,amplitude,28.4,991.6432585
00:16:31.6605644,0,amplitude,28.6,991.6605644
00:16:31.6760304,0,amplitude,28.7,991.6760304
00:16:31.6929684,0,amplitude,28.9,991.6929684
00:16:31.7101526,0,amplitude,29.0,991.7101526
00:16:31.7250761,0,amplitude,29.3,991.7250761
00:16:31.7446831,0,amplitude,29.4,991.7446831
00:16:31.7608719,0,amplitude,29.5,991.7608719
00:16:31.7762292,0,amplitude,29.8,991.7762292
00:16:31.7930770,0,amplitude,29.9,991.793077
00:16:31.8110149,0,amplitude,30.0,991.8110149
00:16:31.8261140,0,amplitude,30.1,991.826114
00:16:31.8439014,0,amplitude,30.4,991.8439014
00:16:31.8601032,0,amplitude,30.5,991.8601032
00:16:31.8783934,0,amplitude,30.7,991.8783934
00:16:31.8929687,0,amplitude,30.9,991.8929687
00:16:31.9102036,0,amplitude,31.1,991.9102036
00:16:31.9264895,0,amplitude,31.2,991.9264895
00:16:31.9425475,0,amplitude,31.5,991.9425475
00:16:31.9595095,0,amplitude,31.6,991.9595095
00:16:31.9761198,0,amplitude,31.7,991.9761198
00:16:31.9925395,0,amplitude,32.0,991.9925395
00:16:32.0105323,0,amplitude,32.1,992.0105323
00:16:32.0265888,0,amplitude,32.3,992.0265888
00:16:32.0467170,0,amplitude,32.4,992.046717
00:16:32.0597953,0,amplitude,32.7,992.0597953
00:16:32.0774994,0,amplitude,32.8,992.0774994
00:16:32.0929112,0,amplitude,32.9,992.0929112
00:16:32.1090652,0,amplitude,33.0,992.1090652
00:16:32.1433679,0,amplitude,33.2,992.1433679
00:16:32.8103830,0,amplitude,33.3,992.810383
00:16:32.8261428,0,amplitude,33.4,992.8261428
00:16:32.8428438,0,amplitude,33.5,992.8428438
00:16:32.8594429,0,amplitude,33.7,992.8594429
00:16:32.8930683,0,amplitude,33.8,992.8930683
00:16:32.9086148,0,amplitude,33.9,992.9086148
00:16:32.9254805,0,amplitude,34.0,992.9254805
00:16:32.9423676,0,amplitude,34.4,992.9423676
00:16:32.9594626,0,amplitude,34.5,992.9594626
00:16:32.9769276,0,amplitude,34.8,992.9769276
00:16:32.9942934,0,amplitude,35.0,992.9942934
00:16:33.0094872,0,amplitude,35.4,993.0094872
00:16:33.0264208,0,amplitude,35.6,993.0264208
00:16:33.0434579,0,amplitude,36.0,993.0434579
00:16:33.0588425,0,amplitude,36.3,993.0588425
00:16:33.0765458,0,amplitude,36.6,993.0765458
00:16:33.0930847,0,amplitude,36.9,993.0930847
00:16:33.1107969,0,amplitude,37.2,993.1107969
00:16:33.1262496,0,amplitude,37.4,993.1262496
00:16:33.1435086,0,amplitude,37.8,993.1435086
00:16:33.1594497,0,amplitude,37.9,993.1594497
00:16:33.1762701,0,amplitude,38.0,993.1762701
00:16:33.1935380,0,amplitude,38.2,993.193538
00:16:33.2082521,0,amplitude,38.3,993.2082521
00:16:33.2254589,0,amplitude,38.4,993.2254589
00:16:33.2429951,0,amplitude,38.5,993.2429951
00:16:33.7766200,0,amplitude,39.7,993.77662
00:16:33.7946874,0,amplitude,41.1,993.7946874
00:16:33.8088733,0,amplitude,42.7,993.8088733
00:16:33.8268116,0,amplitude,43.3,993.8268116
00:16:33.8427409,0,amplitude,43.7,993.8427409
00:16:33.8603411,0,amplitude,43.9,993.8603411
00:16:33.8803377,0,amplitude,44.0,993.8803377
00:16:33.8942092,0,amplitude,44.2,993.8942092
00:16:33.9097747,0,amplitude,44.4,993.9097747
00:16:33.9260374,0,amplitude,44.5,993.9260374
00:16:33.9594927,0,amplitude,44.6,993.9594927
00:16:33.9763237,0,amplitude,44.7,993.9763237
00:16:34.0093780,0,amplitude,44.8,994.009378
00:16:37.9337159,1,amplitude,0.0,997.9337159
00:16:40.6854476,2,phase shift,4.694936,1000.6854476
00:16:41.1144338,2,phase shift,4.712389,1001.1144338
00:16:41.1495912,2,phase shift,4.747296,1001.1495912
00:16:41.1636937,2,phase shift,4.764749,1001.1636937
00:16:41.1834590,2,phase shift,4.7822022,1001.183459
00:16:41.1991156,2,phase shift,4.8171086,1001.1991156
00:16:41.2835058,2,phase shift,4.8345623,1001.2835058000001
00:16:41.3150225,2,phase shift,4.904375,1001.3150224999999
00:16:41.3318073,2,phase shift,4.9218287,1001.3318073
00:16:41.3528827,2,phase shift,4.939282,1001.3528827
00:16:41.3640584,2,phase shift,4.956735,1001.3640584
00:16:41.3812965,2,phase shift,4.974189,1001.3812965
00:16:41.4143575,2,phase shift,4.956735,1001.4143575
00:16:41.5829180,2,phase shift,4.939282,1001.582918
00:16:41.5985088,2,phase shift,4.9218287,1001.5985088
00:16:41.6146639,2,phase shift,4.8869224,1001.6146639
00:16:41.6330053,2,phase shift,4.8694687,1001.6330053
00:16:41.6485345,2,phase shift,4.8345623,1001.6485345
00:16:41.6825661,2,phase shift,4.8171086,1001.6825661
00:16:41.6986907,2,phase shift,4.7822022,1001.6986907
00:16:41.7142756,2,phase shift,4.764749,1001.7142756
00:16:41.7299434,2,phase shift,4.747296,1001.7299434
00:16:41.7826215,2,phase shift,4.729842,1001.7826215
00:16:41.7984667,2,phase shift,4.712389,1001.7984667
00:16:41.8836364,2,phase shift,4.694936,1001.8836364
00:16:44.9384929,2,phase shift,4.6774826,1004.9384929
00:16:45.4663452,2,phase shift,4.694936,1005.4663452
00:16:45.5971589,2,phase shift,4.712389,1005.5971589
00:16:45.6326774,2,phase shift,4.729842,1005.6326774
00:16:45.6659213,2,phase shift,4.764749,1005.6659213
00:16:45.6814398,2,phase shift,4.7822022,1005.6814398
00:16:45.6972974,2,phase shift,4.8171086,1005.6972974
00:16:45.7148089,2,phase shift,4.8345623,1005.7148089
00:16:45.7333566,2,phase shift,4.8520155,1005.7333566
00:16:45.7477185,2,phase shift,4.8694687,1005.7477185
00:16:46.0816034,2,phase shift,4.8520155,1006.0816034
00:16:46.1484152,2,phase shift,4.8345623,1006.1484152
00:16:46.1644114,2,phase shift,4.8171086,1006.1644114
00:16:46.1991670,2,phase shift,4.7996554,1006.199167
00:16:46.2977905,2,phase shift,4.7822022,1006.2977905
00:16:46.3138957,2,phase shift,4.764749,1006.3138957
00:16:49.2508144,2,amplitude,39.4,1009.2508144
00:16:50.2433564,2,amplitude,43.9,1010.2433564
00:16:56.7474753,0,phase shift,1.605703,1016.7474753
00:17:00.7650758,0,phase shift,1.553343,1020.7650758
00:17:00.7834021,0,phase shift,1.4137167,1020.7834021
00:17:00.8005421,0,phase shift,1.1693707,1020.8005421
00:17:00.8169106,0,phase shift,1.0821042,1020.8169106
00:17:00.8325614,0,phase shift,1.0297443,1020.8325614
00:17:01.0521165,0,phase shift,1.0122911,1021.0521165
00:17:01.1662059,0,phase shift,0.9599311,1021.1662059
00:17:01.1848817,0,phase shift,0.8726647,1021.1848817
00:17:01.2020910,0,phase shift,0.8028515,1021.202091
00:17:01.2156290,0,phase shift,0.7504916,1021.215629
00:17:01.2486856,0,phase shift,0.715585,1021.2486856
00:17:01.2648292,0,phase shift,0.69813174,1021.2648292
00:17:01.2980747,0,phase shift,0.6632251,1021.2980747
00:17:01.3154310,0,phase shift,0.62831855,1021.315431
00:17:01.3315528,0,phase shift,0.57595867,1021.3315528
00:17:01.3473259,0,phase shift,0.5410521,1021.3473259
00:17:01.3654370,0,phase shift,0.5235988,1021.365437
00:17:01.3978314,0,phase shift,0.50614554,1021.3978314
00:17:01.4308939,0,phase shift,0.48869222,1021.4308939
00:17:03.0153710,0,phase shift,0.62831855,1023.015371
00:17:03.0353755,0,phase shift,0.715585,1023.0353755
00:17:03.0503901,0,phase shift,0.90757126,1023.0503901
00:17:03.0652972,0,phase shift,0.9948377,1023.0652972
00:17:03.0829538,0,phase shift,1.134464,1023.0829538
00:17:03.0991989,0,phase shift,1.2391838,1023.0991989
00:17:03.1145472,0,phase shift,1.3089969,1023.1145472
00:17:03.1309842,0,phase shift,1.3439035,1023.1309842
00:17:03.1480337,0,phase shift,1.4137167,1023.1480337
00:17:03.1649067,0,phase shift,1.553343,1023.1649067
00:17:03.1832292,0,phase shift,1.850049,1023.1832292
00:17:03.1987637,0,phase shift,2.0943952,1023.1987637
00:17:04.2988357,0,phase shift,3.0543263,1024.2988357
00:17:04.3166969,0,phase shift,3.0717795,1024.3166969
00:17:04.4989723,0,phase shift,3.089233,1024.4989723
00:17:04.5987978,0,phase shift,3.106686,1024.5987978
00:17:04.6311451,0,phase shift,3.1241393,1024.6311451
00:17:04.6823216,0,phase shift,3.1415927,1024.6823216
00:17:04.6995336,0,phase shift,3.159046,1024.6995336
00:17:04.7477067,0,phase shift,3.1764994,1024.7477067
00:17:04.7833258,0,phase shift,3.1939526,1024.7833258
00:17:05.4156674,0,phase shift,3.1764994,1025.4156674
00:17:05.5659718,0,phase shift,3.159046,1025.5659718
00:17:06.7866592,0,phase shift,3.1415927,1026.7866592
00:17:06.8167185,0,phase shift,3.1241393,1026.8167185
00:17:06.8658306,0,phase shift,3.106686,1026.8658306
00:17:06.8827103,0,phase shift,3.089233,1026.8827103
00:17:06.8977364,0,phase shift,3.0717795,1026.8977364
00:17:06.9306616,0,phase shift,3.0368729,1026.9306616
00:17:06.9488722,0,phase shift,2.9670596,1026.9488722
00:17:06.9662177,0,phase shift,2.8448868,1026.9662177
00:17:06.9839969,0,phase shift,2.6354473,1026.9839969
00:17:06.9989390,0,phase shift,2.5830874,1026.998939
00:17:07.0169924,0,phase shift,2.5307276,1027.0169924
00:17:07.0316834,0,phase shift,2.495821,1027.0316834
00:17:07.0479186,0,phase shift,2.4783676,1027.0479186
00:17:07.0659050,0,phase shift,2.4609144,1027.065905
00:17:07.0818704,0,phase shift,2.4260077,1027.0818704
00:17:07.1339888,0,phase shift,2.4085543,1027.1339888
00:17:07.2496166,0,phase shift,2.3911011,1027.2496166
00:17:07.5498516,0,phase shift,2.4085543,1027.5498516
00:17:07.5658553,0,phase shift,2.3911011,1027.5658553
00:17:07.7173380,0,phase shift,2.4085543,1027.717338
00:17:08.2336728,0,phase shift,2.3911011,1028.2336728
00:17:08.6002395,0,phase shift,2.4085543,1028.6002395
00:17:10.4489774,0,phase shift,2.4260077,1030.4489774
00:17:11.7646058,0,phase shift,2.4434612,1031.7646058
00:17:13.4319404,0,phase shift,2.4609144,1033.4319404
00:17:13.4500293,0,phase shift,2.4783676,1033.4500293
00:17:13.4655339,0,phase shift,2.495821,1033.4655339
00:17:13.4825962,0,phase shift,2.5481808,1033.4825962
00:17:13.4993243,0,phase shift,2.6179938,1033.4993243
00:17:13.5165621,0,phase shift,2.7052603,1033.5165621
00:17:13.5323915,0,phase shift,2.8797934,1033.5323915
00:17:13.5489131,0,phase shift,3.0368729,1033.5489131
00:17:13.5662256,0,phase shift,3.1764994,1033.5662256
00:17:13.5811455,0,phase shift,3.4033923,1033.5811455
00:17:13.6001559,0,phase shift,3.508112,1033.6001559
00:17:13.6159646,0,phase shift,3.5953784,1033.6159646
00:17:20.0634598,0,phase shift,3.630285,1040.0634598
00:17:20.2826435,0,phase shift,3.577925,1040.2826435
00:17:21.1493678,0,phase shift,1.4835298,1041.1493678
00:17:21.1819178,0,phase shift,1.5184364,1041.1819178
00:17:21.1981800,0,phase shift,1.5882497,1041.19818
00:17:21.2171748,0,phase shift,1.6755162,1041.2171748
00:17:21.2346061,0,phase shift,1.7278761,1041.2346061
00:17:21.2518128,0,phase shift,1.7802359,1041.2518128
00:17:21.2663021,0,phase shift,1.7976892,1041.2663021
00:17:21.2842051,0,phase shift,1.8151425,1041.2842051
00:17:21.2996362,0,phase shift,1.8325957,1041.2996362
00:17:21.3487441,0,phase shift,1.850049,1041.3487441
00:17:21.3991372,0,phase shift,1.8325957,1041.3991372
00:17:21.4324257,0,phase shift,1.8151425,1041.4324257
00:17:21.4430207,3,amplitude,45.8,1041.4430207
00:17:21.4644670,0,phase shift,1.7976892,1041.464467
00:17:21.4829631,0,phase shift,1.7802359,1041.4829631
00:17:21.5015612,0,phase shift,1.7627826,1041.5015612
00:17:21.5328817,0,phase shift,1.7278761,1041.5328817
00:17:21.5828074,0,phase shift,1.6929693,1041.5828074
00:17:21.6649113,0,phase shift,1.6580629,1041.6649113
00:17:21.7161793,0,phase shift,1.6406095,1041.7161793
00:17:21.8668273,0,phase shift,1.6231562,1041.8668273
00:17:21.8822212,0,phase shift,1.605703,1041.8822212
00:17:23.3534167,3,offset,144.0,1043.3534167
00:17:43.3038434,1,amplitude,45.0,1063.3038434
00:17:44.5369646,3,amplitude,1.8,1064.5369646
00:17:44.7989325,3,amplitude,1.7,1064.7989325
00:17:44.8168070,3,amplitude,1.5,1064.816807
00:17:44.8324835,3,amplitude,1.1,1064.8324835
00:17:44.8502388,3,amplitude,0.7,1064.8502388
00:17:44.8678627,3,amplitude,0.0,1064.8678627
00:17:46.1916004,1,offset,144.0,1066.1916004
00:17:46.5710274,3,offset,140.0,1066.5710274
00:17:46.7339023,3,offset,138.0,1066.7339023
00:17:46.7499991,3,offset,130.0,1066.7499991
00:17:46.7672114,3,offset,123.0,1066.7672114
00:17:46.7841806,3,offset,115.0,1066.7841806
00:17:46.7995897,3,offset,111.0,1066.7995897
00:17:46.8183780,3,offset,108.0,1066.818378
00:17:46.8482597,3,offset,107.0,1066.8482597
00:17:46.8665739,3,offset,106.0,1066.8665739
00:17:47.0158891,3,offset,105.0,1067.0158891
00:17:47.0988426,3,offset,104.0,1067.0988426
00:17:47.1317798,3,offset,103.0,1067.1317798
00:17:47.1959218,3,offset,102.0,1067.1959218
00:17:47.1995924,3,offset,101.0,1067.1995924
00:17:47.2314337,3,offset,100.0,1067.2314337
00:17:47.2827069,3,offset,99.0,1067.2827069
00:17:47.3740579,3,offset,98.0,1067.3740579
00:17:47.4159102,3,offset,97.0,1067.4159102
00:17:47.4836580,3,offset,96.0,1067.483658
00:17:47.5488604,3,offset,95.0,1067.5488604
00:17:47.6438773,3,offset,94.0,1067.6438773
00:17:48.3339675,3,offset,93.0,1068.3339675
00:17:48.3990055,3,offset,92.0,1068.3990055
00:17:48.4426044,3,offset,91.0,1068.4426044
00:17:48.4721518,3,offset,90.0,1068.4721518
00:17:48.5455036,3,offset,89.0,1068.5455036
00:17:48.6768371,3,offset,88.0,1068.6768371
00:17:48.8820468,3,offset,87.0,1068.8820468
00:17:49.1497506,3,offset,88.0,1069.1497506
00:17:49.2829546,3,offset,89.0,1069.2829546
00:17:49.8161081,3,offset,90.0,1069.8161081
00:17:50.7985427,1,phase shift,3.1415927,1070.7985427
00:18:10.4588034,0,phase shift,2.7052603,1090.4588034
00:18:13.0495580,0,phase shift,2.687807,1093.049558
00:18:13.2682429,0,phase shift,2.670354,1093.2682429
00:18:13.3673798,0,phase shift,2.6529005,1093.3673798
00:18:16.0832753,0,phase shift,2.670354,1096.0832753
00:18:16.1665344,0,phase shift,2.687807,1096.1665344
00:18:16.3500085,0,phase shift,2.7052603,1096.3500085
00:18:16.3831553,0,phase shift,2.7227137,1096.3831553
00:18:16.4833627,0,phase shift,2.7401671,1096.4833627
00:18:16.5693514,0,phase shift,2.7576203,1096.5693514
00:18:18.1990042,0,phase shift,2.7401671,1098.1990042
00:18:18.2174717,0,phase shift,2.7227137,1098.2174717
00:18:18.2336066,0,phase shift,2.687807,1098.2336066
00:18:18.2513753,0,phase shift,2.6529005,1098.2513753
00:18:18.2661079,0,phase shift,2.5307276,1098.2661079
00:18:18.2838696,0,phase shift,2.373648,1098.2838696
00:18:18.3006177,0,phase shift,2.2863815,1098.3006177
00:18:18.3165365,0,phase shift,2.1642084,1098.3165365
00:18:18.3328007,0,phase shift,2.0594885,1098.3328007
00:18:18.3496161,0,phase shift,1.9722221,1098.3496161
00:18:18.3688494,0,phase shift,1.9024088,1098.3688494
00:18:18.3833996,0,phase shift,1.850049,1098.3833996
00:18:18.4006085,0,phase shift,1.8325957,1098.4006085
00:18:18.4177993,0,phase shift,1.7802359,1098.4177993
00:18:18.4323647,0,phase shift,1.7278761,1098.4323647
00:18:18.4499406,0,phase shift,1.6580629,1098.4499406
00:18:18.4668543,0,phase shift,1.605703,1098.4668543
00:18:18.4828420,0,phase shift,1.5707964,1098.482842
00:18:18.4997388,0,phase shift,1.553343,1098.4997388
00:18:18.5167261,0,phase shift,1.5358897,1098.5167261
00:18:18.5327486,0,phase shift,1.5184364,1098.5327486
00:18:18.5830786,0,phase shift,1.5009832,1098.5830786
00:18:18.6827805,0,phase shift,1.4835298,1098.6827805
00:18:18.7332925,0,phase shift,1.4660766,1098.7332925
00:18:18.7497318,0,phase shift,1.4486233,1098.7497318
00:18:18.8192723,0,phase shift,1.43117,1098.8192723
00:18:18.8333720,0,phase shift,1.4137167,1098.833372
00:18:18.8841869,0,phase shift,1.3962635,1098.8841869
00:18:22.4342269,0,phase shift,1.4137167,1102.4342268999999
00:18:22.4504355,0,phase shift,1.4660766,1102.4504355
00:18:22.4658155,0,phase shift,1.553343,1102.4658155
00:18:22.4845710,0,phase shift,1.605703,1102.484571
00:18:22.5014163,0,phase shift,1.6755162,1102.5014163
00:18:22.5173645,0,phase shift,1.7453294,1102.5173645
00:18:22.5339057,0,phase shift,1.7802359,1102.5339057
00:18:22.5496133,0,phase shift,1.8675023,1102.5496133
00:18:22.5674446,0,phase shift,1.9547689,1102.5674446
00:18:22.5843001,0,phase shift,2.0071287,1102.5843001
00:18:22.6009254,0,phase shift,2.0245821,1102.6009254
00:18:22.6171581,0,phase shift,2.0594885,1102.6171581
00:18:22.6332543,0,phase shift,2.076942,1102.6332543
00:18:22.6502953,0,phase shift,2.1118484,1102.6502953
00:18:22.7006625,0,phase shift,2.1293018,1102.7006625
00:18:22.7328779,0,phase shift,2.146755,1102.7328779
00:18:22.9080273,0,phase shift,2.1816616,1102.9080273
00:18:22.9183132,0,phase shift,2.1991148,1102.9183132
00:18:22.9317913,0,phase shift,2.2165682,1102.9317913
00:18:22.9835210,0,phase shift,2.2514746,1102.983521
00:18:22.9992720,0,phase shift,2.268928,1102.999272
00:18:23.0166866,0,phase shift,2.3038347,1103.0166866
00:18:23.0343525,0,phase shift,2.3212879,1103.0343525
00:18:23.0496103,0,phase shift,2.3561945,1103.0496103
00:18:23.0665500,0,phase shift,2.373648,1103.06655
00:18:23.0855779,0,phase shift,2.4085543,1103.0855779
00:18:23.0999432,0,phase shift,2.4434612,1103.0999432
00:18:23.1183023,0,phase shift,2.4783676,1103.1183023
00:18:23.1327056,0,phase shift,2.565634,1103.1327056
00:18:23.1494614,0,phase shift,2.6179938,1103.1494614
00:18:23.1728353,0,phase shift,2.6529005,1103.1728353
00:18:23.2037130,0,phase shift,2.7052603,1103.203713
00:18:23.2401583,0,phase shift,2.7227137,1103.2401583
00:18:23.2406426,0,phase shift,2.7401671,1103.2406426
00:18:23.2690836,0,phase shift,2.7576203,1103.2690836
00:18:23.2980284,0,phase shift,2.7750735,1103.2980284
00:18:23.3168082,0,phase shift,2.792527,1103.3168082
00:18:23.3331855,0,phase shift,2.8099802,1103.3331855
00:18:23.3833891,0,phase shift,2.8274333,1103.3833891
00:18:23.4164404,0,phase shift,2.8448868,1103.4164404
00:18:23.4350203,0,phase shift,2.86234,1103.4350203
00:18:23.4502481,0,phase shift,2.8797934,1103.4502481
00:18:23.4690553,0,phase shift,2.8972466,1103.4690553
00:18:23.4842794,0,phase shift,2.9321532,1103.4842794
00:18:23.5014379,0,phase shift,2.9496067,1103.5014379
00:18:23.5170740,0,phase shift,2.9670596,1103.517074
00:18:23.5320365,0,phase shift,2.984513,1103.5320365
